timestamp,log_type,src_ip,dst_ip,username,message
2025-06-28 04:35:43,malware_alert,35.45.128.135,140.147.213.67,jennifer62,Malware detected: Ransomware on host 140.147.213.67
2025-06-27 12:46:30,auth_failure,5.84.30.40,131.111.43.19,fcarroll,Failed login attempt for user fcarroll from 5.84.30.40
2025-06-27 11:12:09,malware_alert,113.58.228.105,42.213.229.159,sherri29,Malware detected: Spyware on host 42.213.229.159
2025-06-27 17:19:44,network,171.113.76.84,207.86.66.250,jamie69,Connection from 171.113.76.84 to 207.86.66.250 on port 216
2025-06-28 01:38:36,auth_success,183.47.156.240,208.84.36.38,ufox,Successful login for user ufox from 183.47.156.240
2025-06-28 04:40:49,auth_success,165.48.67.126,185.11.36.233,browncarlos,Successful login for user browncarlos from 165.48.67.126
2025-06-27 08:47:35,network,164.94.246.13,210.205.180.193,davidjames,Connection from 164.94.246.13 to 210.205.180.193 on port 340
2025-06-28 04:27:36,malware_alert,133.103.185.65,204.66.226.151,doyleelizabeth,Malware detected: Spyware on host 204.66.226.151
2025-06-27 09:29:43,malware_alert,117.158.199.172,78.167.221.59,fchan,Malware detected: Spyware on host 78.167.221.59
2025-06-27 23:01:03,auth_success,222.208.51.8,122.255.40.177,donaldtorres,Successful login for user donaldtorres from 222.208.51.8
2025-06-27 08:04:30,system,200.60.110.35,157.6.239.187,kristenwilkins,System started: integrate clicks-and-mortar mindshare
2025-06-28 05:17:48,network,55.106.193.177,18.218.207.158,robinsonjanet,Connection from 55.106.193.177 to 18.218.207.158 on port 35
2025-06-27 11:31:12,auth_failure,115.78.106.83,115.47.92.211,jenniferruiz,Failed login attempt for user jenniferruiz from 115.78.106.83
2025-06-27 08:20:53,auth_success,138.21.51.144,193.141.67.245,jaclyn65,Successful login for user jaclyn65 from 138.21.51.144
2025-06-27 21:10:57,system,2.249.73.61,212.96.155.213,wproctor,System started: redefine best-of-breed communities
2025-06-27 17:48:31,auth_success,109.114.106.220,204.71.44.81,jacob72,Successful login for user jacob72 from 109.114.106.220
2025-06-28 06:23:20,network,199.84.209.153,193.189.45.142,ocantu,Connection from 199.84.209.153 to 193.189.45.142 on port 297
2025-06-27 09:21:39,auth_success,213.202.207.95,212.155.22.255,georgerichard,Successful login for user georgerichard from 213.202.207.95
2025-06-28 03:17:49,system,22.122.137.97,205.176.33.121,zsmith,System started: mesh 24/7 portals
2025-06-28 01:13:47,system,148.37.139.74,167.194.8.187,morgantaylor,System started: scale synergistic bandwidth
2025-06-27 19:15:47,network,178.173.192.24,32.15.66.160,hahnkendra,Connection from 178.173.192.24 to 32.15.66.160 on port 70
2025-06-28 05:31:33,malware_alert,79.0.3.102,166.70.29.67,jerrypetersen,Malware detected: Spyware on host 166.70.29.67
2025-06-27 09:39:15,auth_success,129.25.176.49,140.156.119.61,kyleblack,Successful login for user kyleblack from 129.25.176.49
2025-06-27 10:59:03,malware_alert,125.146.113.204,131.247.120.160,pachecotroy,Malware detected: Trojan on host 131.247.120.160
2025-06-28 04:32:01,network,89.29.132.122,158.127.208.145,deanna54,Connection from 89.29.132.122 to 158.127.208.145 on port 37
2025-06-28 02:07:54,network,104.137.255.193,158.55.144.223,wendy23,Connection from 104.137.255.193 to 158.55.144.223 on port 69
2025-06-28 03:29:57,network,196.168.240.49,190.182.51.168,javiercardenas,Connection from 196.168.240.49 to 190.182.51.168 on port 375
2025-06-27 15:34:13,auth_failure,215.26.240.233,92.193.22.134,areed,Failed login attempt for user areed from 215.26.240.233
2025-06-28 05:21:21,auth_failure,79.201.140.56,6.15.115.103,robynjohnson,Failed login attempt for user robynjohnson from 79.201.140.56
2025-06-27 12:56:31,auth_success,173.54.40.132,201.128.161.88,marcus56,Successful login for user marcus56 from 173.54.40.132
2025-06-28 03:06:59,network,163.23.28.184,197.244.241.117,brandonramirez,Connection from 163.23.28.184 to 197.244.241.117 on port 258
2025-06-27 18:36:48,network,174.160.36.86,203.31.43.52,rhonda30,Connection from 174.160.36.86 to 203.31.43.52 on port 307
2025-06-27 07:12:26,system,6.47.178.121,7.63.40.200,chloe40,System started: drive cross-media platforms
2025-06-27 18:25:04,auth_success,218.255.110.110,202.167.112.158,jenniferbrennan,Successful login for user jenniferbrennan from 218.255.110.110
2025-06-27 10:16:11,malware_alert,74.162.166.84,182.172.124.82,maurice65,Malware detected: Trojan on host 182.172.124.82
2025-06-27 17:50:13,system,218.65.38.17,188.242.52.186,lori81,System started: empower strategic supply-chains
2025-06-27 17:12:51,network,168.75.158.7,210.170.59.194,jason14,Connection from 168.75.158.7 to 210.170.59.194 on port 303
2025-06-27 19:48:03,auth_failure,186.231.243.154,199.78.163.164,timothy93,Failed login attempt for user timothy93 from 186.231.243.154
2025-06-27 22:17:11,malware_alert,184.118.168.164,86.27.81.92,michelle08,Malware detected: Adware on host 86.27.81.92
2025-06-27 22:05:18,system,220.105.144.45,123.223.246.174,nancy60,System started: architect bleeding-edge e-commerce
2025-06-28 04:48:07,auth_failure,210.248.55.103,218.207.39.224,rubenrodriguez,Failed login attempt for user rubenrodriguez from 210.248.55.103
2025-06-27 13:31:51,auth_success,76.92.205.96,14.242.78.48,foxdiane,Successful login for user foxdiane from 76.92.205.96
2025-06-28 06:04:02,auth_failure,214.65.221.164,210.134.218.76,rachelleach,Failed login attempt for user rachelleach from 214.65.221.164
2025-06-27 08:19:55,system,195.235.16.200,86.33.232.252,matthewskevin,System started: reinvent best-of-breed web-readiness
2025-06-28 06:26:07,auth_success,201.223.26.69,202.176.216.157,richardtaylor,Successful login for user richardtaylor from 201.223.26.69
2025-06-27 18:35:27,auth_success,162.144.28.179,159.237.104.141,thomas96,Successful login for user thomas96 from 162.144.28.179
2025-06-28 06:59:01,auth_success,128.58.85.61,209.75.220.162,burkejessica,Successful login for user burkejessica from 128.58.85.61
2025-06-27 16:14:59,malware_alert,167.186.64.211,167.201.9.196,harrisdonna,Malware detected: Worm on host 167.201.9.196
2025-06-27 16:38:29,malware_alert,144.160.212.255,186.219.6.20,markmartinez,Malware detected: Trojan on host 186.219.6.20
2025-06-27 21:20:23,auth_failure,150.119.160.168,173.160.157.51,marywagner,Failed login attempt for user marywagner from 150.119.160.168
2025-06-28 04:23:47,network,138.98.238.206,214.52.87.95,odavis,Connection from 138.98.238.206 to 214.52.87.95 on port 180
2025-06-28 02:35:21,auth_failure,162.177.98.86,190.141.12.100,toddanderson,Failed login attempt for user toddanderson from 162.177.98.86
2025-06-27 11:39:53,auth_failure,187.131.48.191,204.67.210.79,frankbush,Failed login attempt for user frankbush from 187.131.48.191
2025-06-27 13:21:48,malware_alert,153.105.174.38,204.73.103.90,douglas42,Malware detected: Trojan on host 204.73.103.90
2025-06-27 15:36:06,auth_failure,222.197.66.151,54.123.73.18,amandalynch,Failed login attempt for user amandalynch from 222.197.66.151
2025-06-27 08:18:18,network,156.115.125.151,220.1.92.186,martin95,Connection from 156.115.125.151 to 220.1.92.186 on port 177
2025-06-27 10:46:27,network,136.14.46.33,139.75.65.178,joycebush,Connection from 136.14.46.33 to 139.75.65.178 on port 244
2025-06-27 07:44:38,auth_success,193.178.68.225,21.213.214.107,jwalker,Successful login for user jwalker from 193.178.68.225
2025-06-27 22:15:38,system,139.130.250.26,9.17.4.253,vincent07,System started: empower cutting-edge paradigms
2025-06-27 16:10:00,auth_failure,209.90.213.209,193.242.2.10,vriley,Failed login attempt for user vriley from 209.90.213.209
2025-06-27 16:58:06,auth_failure,201.177.68.81,209.56.31.122,millerjacob,Failed login attempt for user millerjacob from 201.177.68.81
2025-06-28 00:19:45,system,186.30.23.234,205.102.41.17,gperez,System started: evolve vertical relationships
2025-06-28 02:16:39,auth_success,89.189.51.54,151.81.141.93,torrespatrick,Successful login for user torrespatrick from 89.189.51.54
2025-06-27 16:15:52,network,202.249.140.144,138.219.221.200,paigewoodard,Connection from 202.249.140.144 to 138.219.221.200 on port 429
2025-06-27 18:08:38,network,198.116.6.250,218.116.62.171,fthomas,Connection from 198.116.6.250 to 218.116.62.171 on port 302
2025-06-27 16:18:27,malware_alert,202.196.42.225,92.27.195.82,kevinkeller,Malware detected: Trojan on host 92.27.195.82
2025-06-27 13:47:23,network,25.91.61.229,194.63.38.42,zacharycox,Connection from 25.91.61.229 to 194.63.38.42 on port 381
2025-06-27 12:54:04,network,164.123.225.110,8.60.188.222,mckaymorgan,Connection from 164.123.225.110 to 8.60.188.222 on port 85
2025-06-28 04:21:34,network,171.19.0.48,97.247.197.117,kimmatthew,Connection from 171.19.0.48 to 97.247.197.117 on port 288
2025-06-27 18:05:28,system,220.79.82.63,176.43.74.23,hgreen,System started: seize intuitive models
2025-06-27 14:27:53,system,171.148.95.221,128.9.166.139,robertmay,System started: redefine wireless convergence
2025-06-27 13:18:02,auth_failure,74.39.52.95,157.67.141.233,tamara75,Failed login attempt for user tamara75 from 74.39.52.95
2025-06-27 21:18:50,network,187.160.80.102,125.212.204.246,madams,Connection from 187.160.80.102 to 125.212.204.246 on port 293
2025-06-28 02:20:48,auth_failure,101.59.34.162,9.136.76.235,george69,Failed login attempt for user george69 from 101.59.34.162
2025-06-27 11:48:23,system,181.178.74.101,197.47.4.9,lisaguerrero,System started: seize turn-key architectures
2025-06-27 07:36:54,system,207.90.115.36,194.115.177.78,cwalls,System started: scale best-of-breed models
2025-06-27 16:02:21,auth_failure,197.89.98.227,215.253.204.78,vmolina,Failed login attempt for user vmolina from 197.89.98.227
2025-06-27 17:13:55,auth_failure,174.112.57.83,81.93.242.38,david09,Failed login attempt for user david09 from 174.112.57.83
2025-06-27 21:37:10,auth_success,207.0.202.97,101.20.161.6,taylor46,Successful login for user taylor46 from 207.0.202.97
2025-06-27 12:55:59,malware_alert,210.17.21.3,147.121.213.153,andrewcarter,Malware detected: Worm on host 147.121.213.153
2025-06-27 14:49:58,system,172.125.193.47,187.51.178.0,michaeljohnston,System started: orchestrate best-of-breed content
2025-06-28 01:48:20,system,122.2.199.111,94.142.10.148,dukesara,System started: reinvent next-generation functionalities
2025-06-27 16:15:22,auth_failure,109.155.187.77,52.102.119.252,corey31,Failed login attempt for user corey31 from 109.155.187.77
2025-06-28 05:01:46,malware_alert,220.102.193.52,205.247.132.183,melissagarcia,Malware detected: Ransomware on host 205.247.132.183
2025-06-27 07:40:55,malware_alert,214.15.4.80,195.166.3.64,samuelschultz,Malware detected: Worm on host 195.166.3.64
2025-06-27 19:58:39,auth_success,133.116.242.110,122.53.193.1,billy09,Successful login for user billy09 from 133.116.242.110
2025-06-27 18:01:01,malware_alert,64.28.82.237,89.79.75.116,ghorton,Malware detected: Ransomware on host 89.79.75.116
2025-06-27 12:03:20,system,52.52.174.98,43.124.63.64,janetwarren,System started: expedite e-business e-commerce
2025-06-27 14:27:29,malware_alert,206.173.61.141,190.52.145.64,knightdenise,Malware detected: Spyware on host 190.52.145.64
2025-06-27 19:32:49,auth_failure,165.131.159.165,177.216.47.21,watsontheresa,Failed login attempt for user watsontheresa from 165.131.159.165
2025-06-27 23:13:27,network,102.35.150.190,183.142.61.247,logandillon,Connection from 102.35.150.190 to 183.142.61.247 on port 439
2025-06-27 17:57:51,auth_success,84.143.39.189,153.217.220.207,opeterson,Successful login for user opeterson from 84.143.39.189
2025-06-28 06:24:52,malware_alert,30.88.241.83,40.189.9.131,cpeterson,Malware detected: Spyware on host 40.189.9.131
2025-06-27 21:36:13,malware_alert,187.104.105.192,163.212.150.89,beverly09,Malware detected: Spyware on host 163.212.150.89
2025-06-28 01:27:01,auth_success,18.111.110.166,18.223.107.17,robertalexander,Successful login for user robertalexander from 18.111.110.166
2025-06-27 15:45:20,network,211.114.153.110,124.59.251.171,snowheather,Connection from 211.114.153.110 to 124.59.251.171 on port 130
2025-06-27 16:50:41,malware_alert,223.81.205.236,73.102.170.239,harrisanita,Malware detected: Worm on host 73.102.170.239
2025-06-28 01:44:48,network,210.38.157.81,32.75.97.243,richardlittle,Connection from 210.38.157.81 to 32.75.97.243 on port 284
2025-06-28 02:33:02,malware_alert,202.244.123.90,207.177.251.213,bnelson,Malware detected: Spyware on host 207.177.251.213
2025-06-27 19:37:56,auth_success,181.150.239.173,161.47.221.49,stevennguyen,Successful login for user stevennguyen from 181.150.239.173
2025-06-27 18:10:25,auth_failure,166.94.138.220,118.196.134.42,gregory68,Failed login attempt for user gregory68 from 166.94.138.220
2025-06-27 09:05:23,network,168.61.163.87,161.103.255.25,sara08,Connection from 168.61.163.87 to 161.103.255.25 on port 254
2025-06-27 09:41:41,system,152.247.242.184,223.223.139.97,lindsey78,System started: deliver interactive web-readiness
2025-06-28 04:56:01,system,143.219.180.248,175.3.169.176,skim,System started: enable proactive action-items
2025-06-27 07:13:44,network,45.22.27.58,198.254.184.115,qbrown,Connection from 45.22.27.58 to 198.254.184.115 on port 336
2025-06-27 13:30:39,auth_success,209.107.124.44,38.112.140.223,barbararyan,Successful login for user barbararyan from 209.107.124.44
2025-06-27 16:56:11,system,116.222.47.132,45.178.95.5,terri97,System started: envisioneer efficient eyeballs
2025-06-27 07:56:33,malware_alert,221.86.205.171,66.140.125.184,mindylawrence,Malware detected: Worm on host 66.140.125.184
2025-06-27 18:29:32,network,107.128.211.11,210.103.190.221,nadams,Connection from 107.128.211.11 to 210.103.190.221 on port 441
2025-06-28 01:23:17,auth_success,103.173.219.149,189.176.80.172,joshua45,Successful login for user joshua45 from 103.173.219.149
2025-06-27 10:23:16,malware_alert,208.27.32.213,188.4.187.195,nicole77,Malware detected: Spyware on host 188.4.187.195
2025-06-27 11:23:24,system,212.254.65.95,79.174.251.113,mcknightdonald,System started: redefine 24/365 content
2025-06-27 07:42:37,malware_alert,144.134.57.92,106.79.246.73,carollevy,Malware detected: Adware on host 106.79.246.73
2025-06-27 17:06:49,auth_success,163.53.101.69,159.220.234.69,james66,Successful login for user james66 from 163.53.101.69
2025-06-27 21:10:12,network,1.31.79.72,141.66.152.33,theresa27,Connection from 1.31.79.72 to 141.66.152.33 on port 114
2025-06-27 13:42:04,auth_failure,198.245.151.184,209.37.68.68,edwardwalker,Failed login attempt for user edwardwalker from 198.245.151.184
2025-06-28 05:27:48,malware_alert,17.118.148.144,32.42.33.122,elizabeth50,Malware detected: Adware on host 32.42.33.122
2025-06-27 22:02:03,malware_alert,120.144.193.181,217.228.187.72,anthony72,Malware detected: Worm on host 217.228.187.72
2025-06-27 07:17:27,system,3.96.7.196,198.1.183.107,randalldeborah,System started: harness enterprise paradigms
2025-06-28 05:11:57,system,4.32.77.76,47.112.42.71,jshelton,System started: engage web-enabled markets
2025-06-28 01:29:05,system,114.1.165.93,7.159.92.194,patriciadavis,System started: repurpose turn-key methodologies
2025-06-27 18:29:19,auth_success,222.49.137.167,210.36.157.23,jessica76,Successful login for user jessica76 from 222.49.137.167
2025-06-27 14:04:28,system,217.93.235.154,214.202.59.61,jerrysmith,System started: e-enable impactful vortals
2025-06-27 12:13:17,auth_success,126.187.114.41,177.150.68.9,anne43,Successful login for user anne43 from 126.187.114.41
2025-06-28 00:53:14,auth_failure,6.6.235.157,179.96.138.127,hsheppard,Failed login attempt for user hsheppard from 6.6.235.157
2025-06-27 19:13:37,auth_success,24.124.213.179,156.178.1.165,aortiz,Successful login for user aortiz from 24.124.213.179
2025-06-27 23:53:24,network,170.104.208.226,7.90.20.138,stewartricardo,Connection from 170.104.208.226 to 7.90.20.138 on port 282
2025-06-27 16:37:07,malware_alert,197.51.120.54,52.181.2.5,johnsonjohn,Malware detected: Spyware on host 52.181.2.5
2025-06-28 05:19:39,auth_failure,66.178.104.250,43.227.3.254,andrea46,Failed login attempt for user andrea46 from 66.178.104.250
2025-06-27 12:58:53,malware_alert,63.146.40.114,221.159.10.161,howardgregory,Malware detected: Spyware on host 221.159.10.161
2025-06-27 11:47:34,system,128.12.60.254,139.77.174.31,klawson,System started: iterate holistic solutions
2025-06-27 11:14:53,network,103.115.54.85,217.113.158.130,spotts,Connection from 103.115.54.85 to 217.113.158.130 on port 170
2025-06-27 10:49:55,auth_failure,177.128.159.58,56.238.165.232,pcooley,Failed login attempt for user pcooley from 177.128.159.58
2025-06-27 17:14:39,system,208.177.85.107,201.252.163.108,michaelrivera,System started: benchmark leading-edge paradigms
2025-06-28 01:43:32,malware_alert,118.140.35.130,185.10.141.61,wintersmichelle,Malware detected: Trojan on host 185.10.141.61
2025-06-27 07:29:05,system,19.97.214.185,52.185.58.9,frankconner,System started: revolutionize 24/7 convergence
2025-06-27 07:43:50,network,71.246.200.95,15.17.140.134,uhughes,Connection from 71.246.200.95 to 15.17.140.134 on port 228
2025-06-27 21:12:37,auth_failure,169.204.91.140,143.78.50.22,paullawrence,Failed login attempt for user paullawrence from 169.204.91.140
2025-06-27 18:35:50,network,152.244.81.25,195.97.72.239,lepaula,Connection from 152.244.81.25 to 195.97.72.239 on port 379
2025-06-27 21:27:52,malware_alert,155.152.118.44,194.94.50.157,simstimothy,Malware detected: Worm on host 194.94.50.157
2025-06-27 08:57:51,network,193.124.217.18,25.95.135.199,knightryan,Connection from 193.124.217.18 to 25.95.135.199 on port 34
2025-06-27 08:54:29,malware_alert,161.180.10.246,202.192.249.87,amandabrooks,Malware detected: Spyware on host 202.192.249.87
2025-06-27 12:00:52,malware_alert,93.67.152.108,39.202.184.153,aprilrodriguez,Malware detected: Ransomware on host 39.202.184.153
2025-06-27 21:59:53,auth_failure,84.4.88.183,208.34.53.148,ryan03,Failed login attempt for user ryan03 from 84.4.88.183
2025-06-27 09:11:06,auth_failure,223.222.144.71,2.235.112.162,sconner,Failed login attempt for user sconner from 223.222.144.71
2025-06-27 12:29:05,malware_alert,220.147.187.170,22.222.144.163,flopez,Malware detected: Worm on host 22.222.144.163
2025-06-28 06:38:49,network,89.217.187.14,199.106.89.9,alexis58,Connection from 89.217.187.14 to 199.106.89.9 on port 106
2025-06-27 10:26:29,malware_alert,33.224.80.96,162.52.132.139,taylorcharles,Malware detected: Spyware on host 162.52.132.139
2025-06-27 17:40:10,auth_success,138.141.182.80,202.137.19.22,bondgrace,Successful login for user bondgrace from 138.141.182.80
2025-06-27 14:53:46,auth_failure,186.12.52.1,204.235.52.94,jamessullivan,Failed login attempt for user jamessullivan from 186.12.52.1
2025-06-28 06:21:35,system,36.237.230.92,217.93.71.155,droberts,System started: generate leading-edge interfaces
2025-06-27 09:44:43,system,129.170.142.76,135.58.2.28,mitchellandrew,System started: synergize B2B models
2025-06-27 12:48:58,network,18.232.184.46,221.17.123.155,johnli,Connection from 18.232.184.46 to 221.17.123.155 on port 88
2025-06-27 11:21:36,auth_success,77.241.177.9,194.214.218.146,igates,Successful login for user igates from 77.241.177.9
2025-06-27 18:57:45,network,187.38.250.123,200.10.185.225,lprice,Connection from 187.38.250.123 to 200.10.185.225 on port 316
2025-06-27 09:28:08,system,148.239.44.38,77.100.247.25,isanders,System started: extend holistic niches
2025-06-27 14:43:52,auth_success,196.45.179.50,163.5.156.73,perrygregory,Successful login for user perrygregory from 196.45.179.50
2025-06-27 19:16:18,auth_failure,218.40.140.105,186.33.151.231,jamesmatthews,Failed login attempt for user jamesmatthews from 218.40.140.105
2025-06-28 02:41:42,malware_alert,143.218.127.142,194.8.49.105,brianacox,Malware detected: Trojan on host 194.8.49.105
2025-06-27 10:08:06,auth_success,221.23.66.221,196.187.79.122,christopher55,Successful login for user christopher55 from 221.23.66.221
2025-06-27 21:09:38,auth_failure,17.63.65.6,179.3.180.63,michele90,Failed login attempt for user michele90 from 17.63.65.6
2025-06-28 00:40:06,malware_alert,9.26.153.20,116.106.85.36,megan81,Malware detected: Spyware on host 116.106.85.36
2025-06-28 02:04:27,system,211.213.148.186,35.148.178.240,annarogers,System started: cultivate mission-critical partnerships
2025-06-27 12:25:25,auth_failure,43.51.74.176,158.91.157.190,john80,Failed login attempt for user john80 from 43.51.74.176
2025-06-27 18:36:03,network,140.129.162.212,144.88.127.161,larsondustin,Connection from 140.129.162.212 to 144.88.127.161 on port 93
2025-06-27 12:52:00,system,108.204.80.46,73.182.38.163,shieldsdaniel,System started: facilitate strategic e-services
2025-06-28 06:39:27,malware_alert,200.164.32.103,104.109.224.37,parkerebony,Malware detected: Trojan on host 104.109.224.37
2025-06-27 09:40:14,malware_alert,170.138.215.126,200.116.19.232,tcole,Malware detected: Ransomware on host 200.116.19.232
2025-06-28 03:46:20,auth_success,222.53.125.82,192.166.210.0,cowandaniel,Successful login for user cowandaniel from 222.53.125.82
2025-06-28 00:33:23,auth_failure,153.0.165.69,221.14.208.77,devinholmes,Failed login attempt for user devinholmes from 153.0.165.69
2025-06-27 18:48:42,malware_alert,76.124.178.66,146.250.71.47,gvasquez,Malware detected: Spyware on host 146.250.71.47
2025-06-28 01:50:49,auth_success,216.224.13.13,159.251.31.101,campbellronald,Successful login for user campbellronald from 216.224.13.13
2025-06-28 01:28:28,system,37.9.161.229,107.152.224.183,zavalasarah,System started: benchmark magnetic infrastructures
2025-06-27 20:30:57,auth_success,188.53.34.125,202.62.176.249,rmiller,Successful login for user rmiller from 188.53.34.125
2025-06-27 07:26:30,network,102.241.176.54,107.20.247.233,eddiecrawford,Connection from 102.241.176.54 to 107.20.247.233 on port 59
2025-06-28 00:29:44,system,170.156.202.179,128.255.88.44,josechen,System started: whiteboard visionary mindshare
2025-06-27 23:02:10,malware_alert,215.169.113.55,177.213.10.238,daniel49,Malware detected: Worm on host 177.213.10.238
2025-06-28 03:03:39,system,223.245.103.35,139.212.167.173,johnsondavid,System started: benchmark world-class initiatives
2025-06-28 01:40:46,system,218.152.182.79,179.155.181.132,matthewgarrett,System started: matrix B2B paradigms
2025-06-28 03:56:25,auth_success,140.207.169.159,7.129.15.53,stoneamanda,Successful login for user stoneamanda from 140.207.169.159
2025-06-27 20:30:27,network,32.215.91.183,90.25.175.106,andersonkaren,Connection from 32.215.91.183 to 90.25.175.106 on port 157
2025-06-28 00:53:13,auth_failure,186.54.20.120,195.192.252.123,edavis,Failed login attempt for user edavis from 186.54.20.120
2025-06-27 07:14:17,network,178.138.176.59,96.172.231.95,tneal,Connection from 178.138.176.59 to 96.172.231.95 on port 400
2025-06-27 19:43:29,network,159.143.98.40,106.34.81.55,kelly02,Connection from 159.143.98.40 to 106.34.81.55 on port 409
2025-06-28 00:40:32,malware_alert,24.202.2.72,144.27.176.230,mrobbins,Malware detected: Worm on host 144.27.176.230
2025-06-27 21:13:05,auth_success,148.176.162.14,81.81.17.167,katherinewalker,Successful login for user katherinewalker from 148.176.162.14
2025-06-28 00:48:05,network,195.158.216.112,192.122.226.179,qalexander,Connection from 195.158.216.112 to 192.122.226.179 on port 382
2025-06-27 23:43:44,malware_alert,128.131.62.240,107.174.5.147,henrybennett,Malware detected: Adware on host 107.174.5.147
2025-06-27 13:30:15,malware_alert,112.164.211.89,66.19.183.172,joshuaadams,Malware detected: Spyware on host 66.19.183.172
2025-06-27 18:40:07,malware_alert,198.178.204.89,83.58.21.204,amandabarnett,Malware detected: Ransomware on host 83.58.21.204
2025-06-27 22:50:39,malware_alert,210.3.223.128,210.76.5.162,jwashington,Malware detected: Worm on host 210.76.5.162
2025-06-28 01:50:48,auth_failure,202.224.70.37,205.230.215.249,stephensamy,Failed login attempt for user stephensamy from 202.224.70.37
2025-06-27 15:49:40,auth_success,200.39.106.192,118.140.81.62,uclark,Successful login for user uclark from 200.39.106.192
2025-06-27 17:56:21,network,115.80.182.46,178.229.195.236,ramirezchristine,Connection from 115.80.182.46 to 178.229.195.236 on port 150
2025-06-27 15:59:39,malware_alert,44.51.59.172,198.87.54.216,sdunn,Malware detected: Adware on host 198.87.54.216
2025-06-27 20:44:14,auth_failure,180.150.149.85,169.186.101.99,zgarcia,Failed login attempt for user zgarcia from 180.150.149.85
2025-06-28 05:00:41,auth_success,142.172.198.107,100.172.51.124,kathy80,Successful login for user kathy80 from 142.172.198.107
2025-06-28 06:14:33,network,154.113.20.92,87.208.59.17,tracysingh,Connection from 154.113.20.92 to 87.208.59.17 on port 144
2025-06-27 12:25:51,auth_success,38.73.109.81,191.2.24.8,martinalicia,Successful login for user martinalicia from 38.73.109.81
2025-06-27 13:29:19,malware_alert,159.242.149.205,112.252.39.50,mmartin,Malware detected: Adware on host 112.252.39.50
2025-06-27 11:22:06,auth_failure,172.40.96.71,179.119.136.7,monicahines,Failed login attempt for user monicahines from 172.40.96.71
2025-06-27 14:38:52,network,179.226.182.237,59.41.138.152,wlee,Connection from 179.226.182.237 to 59.41.138.152 on port 203
2025-06-28 05:13:36,network,6.23.27.137,202.161.68.239,mortonsarah,Connection from 6.23.27.137 to 202.161.68.239 on port 296
2025-06-28 01:16:34,network,35.111.22.26,132.180.27.57,ekane,Connection from 35.111.22.26 to 132.180.27.57 on port 219
2025-06-27 17:08:46,malware_alert,177.111.248.44,204.235.50.209,calebperry,Malware detected: Worm on host 204.235.50.209
2025-06-27 20:04:39,auth_failure,204.79.83.2,152.249.86.34,henrykevin,Failed login attempt for user henrykevin from 204.79.83.2
2025-06-27 07:56:45,system,184.7.94.245,107.248.214.146,dianecordova,System started: enhance mission-critical methodologies
2025-06-27 14:21:48,malware_alert,46.251.219.187,161.223.95.114,hicksgeorge,Malware detected: Worm on host 161.223.95.114
2025-06-28 03:28:42,auth_failure,115.38.9.53,175.233.34.15,jesseturner,Failed login attempt for user jesseturner from 115.38.9.53
2025-06-27 16:19:26,malware_alert,195.178.223.22,164.82.219.91,qsanders,Malware detected: Ransomware on host 164.82.219.91
2025-06-28 00:54:05,auth_failure,210.111.66.209,204.198.69.49,vjones,Failed login attempt for user vjones from 210.111.66.209
2025-06-27 21:13:17,system,154.116.108.96,220.196.227.223,kylehunt,System started: benchmark leading-edge deliverables
2025-06-27 09:19:43,auth_success,191.61.213.10,17.82.246.223,keithbridges,Successful login for user keithbridges from 191.61.213.10
2025-06-27 16:52:48,malware_alert,3.207.237.240,216.209.121.43,morrisgabriel,Malware detected: Adware on host 216.209.121.43
2025-06-27 23:08:32,auth_success,149.101.153.2,87.125.56.58,nicole05,Successful login for user nicole05 from 149.101.153.2
2025-06-27 22:17:44,auth_failure,219.52.244.154,198.42.242.45,stevengalloway,Failed login attempt for user stevengalloway from 219.52.244.154
2025-06-27 15:12:53,system,195.202.92.194,30.72.66.36,tolson,System started: iterate holistic e-tailers
2025-06-28 06:03:39,system,159.43.106.197,146.208.156.2,jason32,System started: drive transparent paradigms
2025-06-27 07:49:44,malware_alert,195.247.174.64,216.157.5.61,martha71,Malware detected: Adware on host 216.157.5.61
2025-06-27 19:14:22,malware_alert,16.246.197.149,189.121.137.135,paullane,Malware detected: Trojan on host 189.121.137.135
2025-06-28 03:42:27,network,49.100.211.57,220.173.49.213,jennifer56,Connection from 49.100.211.57 to 220.173.49.213 on port 41
2025-06-27 10:40:01,auth_success,102.126.188.231,197.179.142.54,jonathan19,Successful login for user jonathan19 from 102.126.188.231
2025-06-28 04:36:09,auth_failure,115.209.21.146,74.134.13.130,leonardjacob,Failed login attempt for user leonardjacob from 115.209.21.146
2025-06-28 04:09:14,malware_alert,217.196.32.206,84.232.210.248,kgilbert,Malware detected: Adware on host 84.232.210.248
2025-06-27 14:23:37,auth_success,209.64.216.102,172.154.4.124,ycastillo,Successful login for user ycastillo from 209.64.216.102
2025-06-27 12:58:14,network,209.32.245.44,44.130.33.253,paulapril,Connection from 209.32.245.44 to 44.130.33.253 on port 135
2025-06-27 12:10:31,network,208.226.62.12,87.33.88.206,jsimpson,Connection from 208.226.62.12 to 87.33.88.206 on port 152
2025-06-28 01:14:59,auth_success,28.236.228.241,3.217.117.87,virginiawood,Successful login for user virginiawood from 28.236.228.241
2025-06-28 05:37:34,auth_success,93.143.217.200,120.160.53.213,ingrammiranda,Successful login for user ingrammiranda from 93.143.217.200
2025-06-27 10:02:47,network,193.57.176.230,222.16.53.222,jessicajohnson,Connection from 193.57.176.230 to 222.16.53.222 on port 113
